,Brand,pickup,Model,Price,Range,Battery,Weight
19826,Ford,7.0,Mustang Mach-E SR AWD (MY21),50850.0,335.0,68.0,2138 kg
19827,Ford,7.0,Mustang Mach-E ER RWD (MY23),59380.0,480.0,91.0,2160 kg
19828,Ford,7.0,e-Tourneo Custom L2 210 kW RWD,76187.0,255.0,71.0,2807 kg
19829,Ford,7.0,Mustang Mach-E Rally (MY24),69800.0,410.0,91.0,2343 kg
19830,Ford,7.0,Mustang Mach-E ER RWD (MY23.75),59830.0,480.0,91.0,2160 kg
19831,Ford,7.0,Mustang Mach-E SR RWD (MY23),50830.0,375.0,70.0,2044 kg
19832,Ford,7.0,Mustang Mach-E GT (MY23),74540.0,425.0,91.0,2348 kg
19833,Ford,7.0,Mustang Mach-E ER RWD (MY22),56080.0,480.0,91.0,2160 kg
19834,Ford,7.0,e-Tourneo Custom L1 160 kW,60886.0,235.0,64.0,2557 kg
19835,Ford,7.0,e-Tourneo Custom L2 160 kW RWD,57923.0,270.0,71.0,2432 kg
19836,Ford,7.0,Mustang Mach-E GT (MY21),66280.0,410.0,88.0,2348 kg
19837,Ford,7.0,Mustang Mach-E GT (MY22),72830.0,425.0,91.0,2348 kg
19838,Ford,7.0,Mustang Mach-E SR AWD (MY22),60080.0,345.0,70.0,2138 kg
19839,Ford,7.0,Mustang Mach-E SR RWD (MY22),50030.0,375.0,70.0,2044 kg
19840,Ford,7.0,e-Tourneo Custom L1 210 kW RWD,75347.0,255.0,71.0,2760 kg
19841,Ford,7.0,e-Tourneo Custom L2 160 kW,61727.0,235.0,64.0,2602 kg
19842,Kia,7.9,EV3 Long Range,35995.0,455.0,78.0,1885 kg
19843,Kia,7.9,EV5 81.4 kWh (MY26),39295.0,400.0,78.0,2069 kg
19844,Kia,7.9,Niro EV,37295.0,385.0,64.8,1757 kg
19845,Kia,7.9,EV4 Hatchback 81.4 kWh,36195.0,475.0,78.0,1890 kg
19846,Kia,7.9,PV5 Passenger 71.2 kWh (MY26),34495.0,315.0,67.0,2145 kg
19847,Kia,7.9,EV3 Standard Range,32995.0,325.0,55.0,1800 kg
19848,Kia,7.9,EV6 Long Range AWD,52085.0,440.0,80.0,2160 kg
19849,Kia,7.9,EV6 Long Range 2WD,45245.0,410.0,74.0,1985 kg
19850,Kia,7.9,e-Niro 64 kWh,34995.0,375.0,64.0,1812 kg
19851,Kia,7.9,EV4 Fastback 81.4 kWh,39395.0,495.0,78.0,1900 kg
19852,Kia,7.9,EV6 Long Range 2WD,45585.0,455.0,80.0,2050 kg
19853,Kia,7.9,EV6 GT,59985.0,395.0,80.0,2220 kg
19854,Kia,7.9,e-Niro 64 kWh,33850.0,375.0,64.0,1812 kg
19855,Kia,7.9,EV6 GT,62645.0,360.0,74.0,2200 kg
19856,Kia,7.9,EV6 Long Range AWD,51745.0,400.0,74.0,2090 kg
19857,Kia,7.9,EV9 99.8 kWh RWD,65035.0,450.0,96.0,2501 kg
19858,Kia,7.9,EV6 Standard Range 2WD,39235.0,345.0,60.0,1955 kg
19859,Kia,7.9,EV9 99.8 kWh AWD GT-Line,73285.0,425.0,96.0,2648 kg
19860,Kia,7.9,EV4 Hatchback 58.3 kWh,33195.0,340.0,55.0,1805 kg
19861,Kia,7.9,e-Niro 64 kWh,32995.0,375.0,64.0,1812 kg
19862,Kia,7.9,e-Soul 64 kWh,34995.0,370.0,64.0,1757 kg
19863,Kia,7.9,Soul EV,25495.0,155.0,27.0,1565 kg
19864,Kia,7.9,Soul EV,26995.0,170.0,30.0,1580 kg
19865,Kia,7.9,e-Soul 64 kWh,39075.0,370.0,64.0,1757 kg
19866,Kia,7.9,PV5 Passenger 51.5 kWh (MY26),31495.0,230.0,48.0,2065 kg
19867,Kia,7.9,EV9 99.8 kWh AWD GT,82185.0,420.0,96.0,2648 kg
19868,Kia,7.9,e-Soul 64 kWh,37545.0,370.0,64.0,1757 kg
19869,Kia,7.9,e-Niro 39 kWh,32895.0,235.0,39.2,1667 kg
19870,Kia,7.9,e-Soul 39.2 kWh,32875.0,230.0,39.2,1610 kg
19871,Kia,7.9,e-Niro 39 kWh,29595.0,235.0,39.2,1667 kg
19872,Fisker,3.9,Ocean One,60880.0,530.0,106.5,2434 kg
19873,Fisker,3.9,Ocean Extreme,57900.0,490.0,106.5,2526 kg
19874,Fisker,3.9,Ocean Ultra,50900.0,500.0,106.5,2526 kg
19875,Fisker,3.9,Ocean Sport,36900.0,350.0,71.0,2300 kg
19876,Ford,8.5,Explorer Extended Range RWD,45875.0,435.0,77.0,2090 kg
19877,Ford,8.5,Puma Gen-E,26245.0,275.0,43.6,1563 kg
19878,Ford,8.5,Capri Extended Range AWD (MY25),56175.0,455.0,79.0,2175 kg
19879,Ford,8.5,Mustang Mach-E ER RWD (MY24),52390.0,480.0,91.0,2161 kg
19880,Ford,8.5,Explorer Extended Range AWD,53975.0,440.0,79.0,2167 kg
19881,Ford,8.5,Capri Extended Range RWD (MY25),48075.0,455.0,77.0,2098 kg
19882,Ford,8.5,Explorer Standard Range RWD,39875.0,305.0,52.0,1908 kg
19883,Ford,8.5,e-Tourneo Courier,29940.0,200.0,43.6,1724 kg
19884,Ford,8.5,Mustang Mach-E ER AWD (MY22),65080.0,440.0,91.0,2257 kg
19885,Ford,8.5,Focus Electric,28500.0,105.0,19.6,1700 kg
19886,Ford,8.5,Mustang Mach-E ER RWD (MY25),59390.0,475.0,88.0,2161 kg
19887,Ford,8.5,Mustang Mach-E ER RWD (MY21),47580.0,465.0,88.0,2160 kg
19888,Ford,8.5,Mustang Mach-E ER AWD (MY21),58230.0,430.0,88.0,2257 kg
19889,Ford,8.5,Mustang Mach-E SR RWD (MY21),42530.0,365.0,68.0,2044 kg
19890,Ford,8.5,Mustang Mach-E ER AWD (MY23.75),65405.0,440.0,91.0,2257 kg
19891,Ford,8.5,Mustang Mach-E SR RWD (MY23.75),50830.0,380.0,72.6,2179 kg
19892,Ford,8.5,Capri Standard Range RWD (MY25),42075.0,320.0,52.0,1914 kg
19893,Ford,8.5,Mustang Mach-E ER AWD (MY24),58415.0,445.0,91.0,2245 kg
19894,Ford,8.5,Mustang Mach-E ER AWD (MY25),65415.0,435.0,88.0,2245 kg
19895,Ford,8.5,Mustang Mach-E ER AWD (MY23),65405.0,440.0,91.0,2257 kg
19896,Ford,8.5,Mustang Mach-E GT (MY24),67550.0,425.0,91.0,2343 kg
19897,Ford,8.5,Mustang Mach-E GT (MY23.75),74540.0,425.0,91.0,2348 kg
19898,Ford,8.5,Mustang Mach-E SR RWD (MY24),43840.0,385.0,72.6,2166 kg
19899,Ford,8.5,e-Tourneo Custom L1 160 kW RWD,57083.0,270.0,71.0,2432 kg
19900,Ford,8.5,Mustang Mach-E SR AWD (MY21),50850.0,335.0,68.0,2138 kg
19901,Ford,8.5,Mustang Mach-E ER RWD (MY23),59380.0,480.0,91.0,2160 kg
19902,Ford,8.5,e-Tourneo Custom L2 210 kW RWD,76187.0,255.0,71.0,2807 kg
19903,Ford,8.5,Mustang Mach-E Rally (MY24),69800.0,410.0,91.0,2343 kg
19904,Ford,8.5,Mustang Mach-E ER RWD (MY23.75),59830.0,480.0,91.0,2160 kg
19905,Ford,8.5,Mustang Mach-E SR RWD (MY23),50830.0,375.0,70.0,2044 kg
19906,Ford,8.5,Mustang Mach-E GT (MY23),74540.0,425.0,91.0,2348 kg
19907,Ford,8.5,Mustang Mach-E ER RWD (MY22),56080.0,480.0,91.0,2160 kg
19908,Ford,8.5,e-Tourneo Custom L1 160 kW,60886.0,235.0,64.0,2557 kg
19909,Ford,8.5,e-Tourneo Custom L2 160 kW RWD,57923.0,270.0,71.0,2432 kg
19910,Ford,8.5,Mustang Mach-E GT (MY21),66280.0,410.0,88.0,2348 kg
19911,Ford,8.5,Mustang Mach-E GT (MY22),72830.0,425.0,91.0,2348 kg
19912,Ford,8.5,Mustang Mach-E SR AWD (MY22),60080.0,345.0,70.0,2138 kg
19913,Ford,8.5,Mustang Mach-E SR RWD (MY22),50030.0,375.0,70.0,2044 kg
19914,Ford,8.5,e-Tourneo Custom L1 210 kW RWD,75347.0,255.0,71.0,2760 kg
19915,Ford,8.5,e-Tourneo Custom L2 160 kW,61727.0,235.0,64.0,2602 kg
19916,Volvo,7.3,EX60 P6 (MY27),56860.0,455.0,80.0,2190 kg
19917,Volvo,7.3,EX60 P12 AWD (MY27),64860.0,610.0,112.0,2405 kg
19918,Volvo,7.3,EX30 Single Motor ER (MY24),37260.0,365.0,65.0,1850 kg
19919,Volvo,7.3,EX60 P10 AWD (MY27),59860.0,500.0,91.0,2350 kg
19920,Volvo,7.3,EX60 Cross Country P10 AWD (MY28),62000.0,490.0,91.0,2370 kg
19921,Volvo,7.3,EX40 Single Motor ER (MY26),48010.0,400.0,79.0,2075 kg
19922,Volvo,7.3,EX30 Single Motor (MY24),33060.0,275.0,49.0,1840 kg
19923,Volvo,7.3,EX30 Twin Motor Performance (MY24),42360.0,340.0,65.0,1960 kg
19924,Volvo,7.3,ES90 Twin Motor (MY26),82750.0,535.0,102.0,2610 kg
19925,Volvo,7.3,EX90 Twin Motor (MY26),89560.0,480.0,102.0,2725 kg
19926,Volvo,7.3,EX40 Single Motor ER (MY25),47705.0,400.0,79.0,2075 kg
19927,Volvo,7.3,EX90 Twin Motor (MY24-25),89560.0,505.0,107.0,2754 kg
19928,Volvo,7.3,XC40 P8 AWD Recharge (MY21),49950.0,335.0,75.0,2188 kg
19929,Volvo,7.3,ES90 Single Motor (MY26),69150.0,485.0,88.0,2410 kg
19930,Volvo,7.3,C40 Recharge Twin Motor (MY24),53605.0,400.0,79.0,2185 kg
19931,Volvo,7.3,EX30 Cross Country (MY26),46995.0,335.0,65.0,1960 kg
19932,Volvo,7.3,XC40 Recharge Twin Motor (MY24),51755.0,385.0,79.0,2170 kg
19933,Volvo,7.3,EX90 Twin Motor Performance (MY24-25),99960.0,485.0,107.0,2762 kg
19934,Volvo,7.3,EX40 Single Motor (MY25),45955.0,345.0,67.0,2040 kg
19935,Volvo,7.3,XC40 Recharge Single Motor (MY24),46505.0,340.0,66.0,2040 kg
19936,Volvo,7.3,EC40 Single Motor ER (MY25),54305.0,420.0,79.0,2095 kg
19937,Volvo,7.3,EC40 Single Motor ER (MY26),54160.0,420.0,79.0,2095 kg
19938,Volvo,7.3,XC40 Recharge Pure Electric (MY23),45750.0,330.0,67.0,2023 kg
19939,Volvo,7.3,XC40 Recharge Pure Electric (MY22),48300.0,305.0,67.0,2030 kg
19940,Volvo,7.3,EX90 Twin Motor Performance (MY26),99960.0,465.0,102.0,2725 kg
19941,Volvo,7.3,EX40 Single Motor (MY26),46260.0,345.0,67.0,2040 kg
19942,Volvo,7.3,EX90 Single Motor (MY26),82660.0,425.0,88.0,2556 kg
19943,Volvo,7.3,EX40 Twin Motor (MY26),57660.0,385.0,79.0,2170 kg
19944,Volvo,7.3,ES90 Twin Motor Performance (MY26),87350.0,535.0,102.0,2610 kg
19945,Volvo,7.3,C40 Recharge Single Motor (MY24),48355.0,355.0,66.0,2065 kg
19946,Volvo,7.3,EX40 Twin Motor (MY25),57805.0,385.0,79.0,2170 kg
19947,Volvo,7.3,EX40 Twin Motor Performance (MY26),59610.0,385.0,79.0,2170 kg
19948,Volvo,7.3,C40 Recharge Twin Pure Electric (MY22),58350.0,360.0,75.0,2185 kg
19949,Volvo,7.3,XC40 Recharge Twin Pure Electric (MY22),49950.0,335.0,75.0,2188 kg
19950,Volvo,7.3,EX90 Single Motor (MY24-25),82660.0,485.0,100.0,2582 kg
19951,Volvo,7.3,EC40 Single Motor (MY25),52555.0,360.0,67.0,2057 kg
19952,Volvo,7.3,C40 Recharge Pure Electric (MY23),47100.0,335.0,67.0,2045 kg
19953,Volvo,7.3,XC40 Recharge Twin Pure Electric (MY23),57000.0,350.0,75.0,2188 kg
19954,Volvo,7.3,EC40 Single Motor (MY26),52410.0,360.0,67.0,2057 kg
19955,Volvo,7.3,EC40 Twin Motor (MY26),57660.0,400.0,79.0,2185 kg
19956,Volvo,7.3,EX40 Twin Motor Performance (MY25),59555.0,385.0,79.0,2170 kg
19957,Volvo,7.3,EC40 Twin Motor Performance (MY26),59610.0,400.0,79.0,2185 kg
19958,Volvo,7.3,EC40 Twin Motor (MY25),57805.0,400.0,79.0,2185 kg
19959,Volvo,7.3,EC40 Twin Motor Performance (MY25),59555.0,400.0,79.0,2185 kg
19960,Audi,5.7,e-tron 55 quattro,72935.0,365.0,86.5,2565 kg
19961,Audi,5.7,Q4 e-tron 40,50630.0,405.0,76.6,2125 kg
19962,Audi,5.7,Q4 e-tron 45,51310.0,420.0,77.0,2145 kg
19963,Audi,5.7,A6 Avant e-tron performance (MY25),71740.0,575.0,94.9,2260 kg
19964,Audi,5.7,A6 Sportback e-tron performance (MY25),69940.0,600.0,94.9,2250 kg
19965,Audi,5.7,Q6 SUV e-tron quattro (MY24),68975.0,480.0,94.9,2400 kg
19966,Audi,5.7,e-tron 50 quattro,60600.0,280.0,64.7,2445 kg
19967,Audi,5.7,e-tron GT quattro,87800.0,415.0,83.7,2350 kg
19968,Audi,5.7,Q8 SUV e-tron 55 quattro,80715.0,505.0,106.0,2585 kg
19969,Audi,5.7,Q4 e-tron 40,46610.0,325.0,59.0,2035 kg
19970,Audi,5.7,A6 Sportback e-tron (MY25),62540.0,485.0,75.8,2175 kg
19971,Audi,5.7,Q4 e-tron 50 quattro,57010.0,385.0,76.6,2210 kg
19972,Audi,5.7,A6 Avant e-tron (MY25),64340.0,465.0,75.8,2185 kg
19973,Audi,5.7,e-tron GT quattro,88555.0,540.0,97.0,2355 kg
19974,Audi,5.7,A6 Avant e-tron quattro (MY25),76840.0,560.0,94.9,2370 kg
19975,Audi,5.7,Q6 SUV e-tron performance (MY24),63475.0,490.0,94.9,2275 kg
19976,Audi,5.7,Q6 SUV e-tron (MY24),59975.0,395.0,75.8,2200 kg
19977,Audi,5.7,Q4 e-tron 55 quattro,57690.0,395.0,77.0,2235 kg
19978,Audi,5.7,Q6 Sportback e-tron performance (MY25),65975.0,510.0,94.9,2275 kg
19979,Audi,5.7,Q4 e-tron 35,44690.0,285.0,52.0,1965 kg
19980,Audi,5.7,Q8 SUV e-tron 50 quattro,70715.0,425.0,89.0,2585 kg
19981,Audi,5.7,A6 Sportback e-tron quattro (MY25),75040.0,570.0,94.9,2360 kg
19982,Audi,5.7,e-tron Sportback 55 quattro,74635.0,380.0,86.5,2565 kg
19983,Audi,5.7,Q8 Sportback e-tron 55 quattro,83215.0,525.0,106.0,2585 kg
19984,Audi,5.7,Q4 Sportback e-tron 45,52810.0,435.0,77.0,2145 kg
19985,Audi,5.7,e-tron 50 quattro,62035.0,280.0,64.7,2445 kg
19986,Audi,5.7,S6 Avant e-tron (MY25),99340.0,530.0,94.9,2410 kg
19987,Audi,5.7,Q6 Sportback e-tron quattro (MY24),71475.0,500.0,94.9,2400 kg
19988,Audi,5.7,SQ6 SUV e-tron (MY24),92950.0,470.0,94.9,2425 kg
19989,Audi,5.7,RS e-tron GT,119000.0,400.0,83.7,2420 kg
19990,Audi,5.7,e-tron S Sportback,90235.0,330.0,86.5,2730 kg
19991,Audi,5.7,e-tron 55 quattro,68060.0,365.0,86.5,2565 kg
19992,Audi,5.7,Q4 Sportback e-tron 40,52130.0,425.0,76.6,2120 kg
19993,Audi,5.7,e-tron Sportback 50 quattro,69100.0,295.0,64.7,2445 kg
19994,Audi,5.7,Q4 e-tron 45 quattro,52740.0,395.0,77.0,2235 kg
19995,Audi,5.7,RS e-tron GT,126425.0,525.0,97.0,2395 kg
19996,Audi,5.7,Q4 Sportback e-tron 45 quattro,54240.0,410.0,77.0,2235 kg
19997,Audi,5.7,S e-tron GT,107825.0,540.0,97.0,2385 kg
19998,Audi,5.7,Q4 Sportback e-tron 55 quattro,59190.0,415.0,77.0,2235 kg
19999,Audi,5.7,Q4 Sportback e-tron 40,48110.0,340.0,59.0,2035 kg
20000,Audi,5.7,e-tron S,88435.0,320.0,86.5,2730 kg
20001,Audi,5.7,Q6 Sportback e-tron (MY25),62475.0,410.0,75.8,2200 kg
20002,Audi,5.7,S6 Sportback e-tron (MY25),97540.0,555.0,94.9,2400 kg
20003,Audi,5.7,RS e-tron GT performance,142925.0,525.0,97.0,2395 kg
20004,Audi,5.7,e-tron 55 quattro,71500.0,365.0,86.5,2595 kg
20005,Audi,5.7,SQ8 SUV e-tron,98815.0,455.0,106.0,2725 kg
20006,Audi,5.7,Q4 Sportback e-tron 50 quattro,58510.0,400.0,76.6,2215 kg
20007,Audi,5.7,SQ6 Sportback e-tron (MY25),95450.0,495.0,94.9,2425 kg
20008,Audi,5.7,e-tron Sportback 55 quattro,79900.0,380.0,86.5,2555 kg
20009,Audi,5.7,Q8 Sportback e-tron 50 quattro,73215.0,445.0,89.0,2585 kg
20010,Audi,5.7,e-tron S,87000.0,320.0,86.5,2695 kg
20011,Audi,5.7,Q4 Sportback e-tron 35,46190.0,295.0,52.0,1970 kg
20012,Audi,5.7,SQ8 Sportback e-tron,101315.0,480.0,106.0,2725 kg
20013,Audi,5.7,e-tron S Sportback,88700.0,335.0,86.5,2695 kg
20014,Audi,5.7,e-tron Sportback 50 quattro,63835.0,295.0,64.7,2445 kg
20015,Polestar,7.4,2 Long Range Single Motor,46450.0,420.0,75.0,2069 kg
20016,Polestar,7.4,2 Long Range Dual Motor,49550.0,390.0,75.0,2188 kg
20017,Polestar,7.4,4 Long Range Single Motor,59990.0,495.0,94.0,2305 kg
20018,Polestar,7.4,5 Dual Motor,89500.0,580.0,106.0,2462 kg
20019,Polestar,7.4,4 Long Range Dual Motor,66990.0,485.0,94.0,2430 kg
20020,Polestar,7.4,2 Long Range Single Motor (MY26),49160.0,475.0,79.0,2084 kg
20021,Polestar,7.4,2,49900.0,390.0,75.0,2198 kg
20022,Polestar,7.4,2 Long Range Single Motor (MY24),48950.0,470.0,79.0,2084 kg
20023,Polestar,7.4,3 Long Range Dual motor (MY23-25),75900.0,515.0,107.0,2654 kg
20024,Polestar,7.4,2 Standard Range Single Motor,39900.0,345.0,61.0,2015 kg
20025,Polestar,7.4,2 Long Range Single Motor (MY25),48950.0,475.0,79.0,2084 kg
20026,Polestar,7.4,2 Long Range Dual Motor (MY26),53160.0,455.0,79.0,2183 kg
20027,Polestar,7.4,5 Performance,104900.0,530.0,106.0,2465 kg
20028,Polestar,7.4,3 Long Range Single motor (MY23-25),69900.0,530.0,107.0,2478 kg
20029,Polestar,7.4,2 Long Range Dual Motor (MY24),52950.0,450.0,79.0,2183 kg
20030,Polestar,7.4,2 Standard Range Single Motor (MY26),45160.0,405.0,67.0,2020 kg
20031,Polestar,7.4,3 Dual Motor (MY26),77990.0,500.0,102.0,2565 kg
20032,Polestar,7.4,2 Standard Range Single Motor (MY23),43150.0,380.0,67.0,2013 kg
20033,Polestar,7.4,2 Long Range Performance (MY24),57950.0,450.0,79.0,2180 kg
20034,Polestar,7.4,3 Long Range Performance (MY23-25),81500.0,480.0,107.0,2654 kg
20035,Polestar,7.4,2 Standard Range Single Motor (MY25),44950.0,405.0,67.0,2020 kg
20036,Polestar,7.4,2 Long Range Performance (MY23),54550.0,385.0,75.0,2188 kg
20037,Polestar,7.4,2 Long Range Performance (MY26),58160.0,450.0,79.0,2180 kg
20038,Polestar,7.4,2 Standard Range Single Motor (MY24),44950.0,405.0,67.0,2019 kg
20039,Polestar,7.4,2 Long Range Dual Motor (MY25),52950.0,455.0,79.0,2183 kg
20040,Polestar,7.4,3 Rear Motor (MY26),69990.0,440.0,88.0,2390 kg
20041,Polestar,7.4,3 Performance (MY26),91990.0,460.0,102.0,2600 kg
20042,Polestar,7.4,2 Long Range Performance (MY25),57950.0,450.0,79.0,2180 kg
20043,Audi,5.6,e-tron 55 quattro,72935.0,365.0,86.5,2565 kg
20044,Audi,5.6,Q4 e-tron 40,50630.0,405.0,76.6,2125 kg
20045,Audi,5.6,Q4 e-tron 45,51310.0,420.0,77.0,2145 kg
20046,Audi,5.6,A6 Avant e-tron performance (MY25),71740.0,575.0,94.9,2260 kg
20047,Audi,5.6,A6 Sportback e-tron performance (MY25),69940.0,600.0,94.9,2250 kg
20048,Audi,5.6,Q6 SUV e-tron quattro (MY24),68975.0,480.0,94.9,2400 kg
20049,Audi,5.6,e-tron 50 quattro,60600.0,280.0,64.7,2445 kg
20050,Audi,5.6,e-tron GT quattro,87800.0,415.0,83.7,2350 kg
20051,Audi,5.6,Q8 SUV e-tron 55 quattro,80715.0,505.0,106.0,2585 kg
20052,Audi,5.6,Q4 e-tron 40,46610.0,325.0,59.0,2035 kg
20053,Audi,5.6,A6 Sportback e-tron (MY25),62540.0,485.0,75.8,2175 kg
20054,Audi,5.6,Q4 e-tron 50 quattro,57010.0,385.0,76.6,2210 kg
20055,Audi,5.6,A6 Avant e-tron (MY25),64340.0,465.0,75.8,2185 kg
20056,Audi,5.6,e-tron GT quattro,88555.0,540.0,97.0,2355 kg
20057,Audi,5.6,A6 Avant e-tron quattro (MY25),76840.0,560.0,94.9,2370 kg
20058,Audi,5.6,Q6 SUV e-tron performance (MY24),63475.0,490.0,94.9,2275 kg
20059,Audi,5.6,Q6 SUV e-tron (MY24),59975.0,395.0,75.8,2200 kg
20060,Audi,5.6,Q4 e-tron 55 quattro,57690.0,395.0,77.0,2235 kg
20061,Audi,5.6,Q6 Sportback e-tron performance (MY25),65975.0,510.0,94.9,2275 kg
20062,Audi,5.6,Q4 e-tron 35,44690.0,285.0,52.0,1965 kg
20063,Audi,5.6,Q8 SUV e-tron 50 quattro,70715.0,425.0,89.0,2585 kg
20064,Audi,5.6,A6 Sportback e-tron quattro (MY25),75040.0,570.0,94.9,2360 kg
20065,Audi,5.6,e-tron Sportback 55 quattro,74635.0,380.0,86.5,2565 kg
20066,Audi,5.6,Q8 Sportback e-tron 55 quattro,83215.0,525.0,106.0,2585 kg
20067,Audi,5.6,Q4 Sportback e-tron 45,52810.0,435.0,77.0,2145 kg
20068,Audi,5.6,e-tron 50 quattro,62035.0,280.0,64.7,2445 kg
20069,Audi,5.6,S6 Avant e-tron (MY25),99340.0,530.0,94.9,2410 kg
20070,Audi,5.6,Q6 Sportback e-tron quattro (MY24),71475.0,500.0,94.9,2400 kg
20071,Audi,5.6,SQ6 SUV e-tron (MY24),92950.0,470.0,94.9,2425 kg
20072,Audi,5.6,RS e-tron GT,119000.0,400.0,83.7,2420 kg
20073,Audi,5.6,e-tron S Sportback,90235.0,330.0,86.5,2730 kg
20074,Audi,5.6,e-tron 55 quattro,68060.0,365.0,86.5,2565 kg
20075,Audi,5.6,Q4 Sportback e-tron 40,52130.0,425.0,76.6,2120 kg
20076,Audi,5.6,e-tron Sportback 50 quattro,69100.0,295.0,64.7,2445 kg
20077,Audi,5.6,Q4 e-tron 45 quattro,52740.0,395.0,77.0,2235 kg
20078,Audi,5.6,RS e-tron GT,126425.0,525.0,97.0,2395 kg
20079,Audi,5.6,Q4 Sportback e-tron 45 quattro,54240.0,410.0,77.0,2235 kg
20080,Audi,5.6,S e-tron GT,107825.0,540.0,97.0,2385 kg
20081,Audi,5.6,Q4 Sportback e-tron 55 quattro,59190.0,415.0,77.0,2235 kg
20082,Audi,5.6,Q4 Sportback e-tron 40,48110.0,340.0,59.0,2035 kg
20083,Audi,5.6,e-tron S,88435.0,320.0,86.5,2730 kg
20084,Audi,5.6,Q6 Sportback e-tron (MY25),62475.0,410.0,75.8,2200 kg
20085,Audi,5.6,S6 Sportback e-tron (MY25),97540.0,555.0,94.9,2400 kg
20086,Audi,5.6,RS e-tron GT performance,142925.0,525.0,97.0,2395 kg
20087,Audi,5.6,e-tron 55 quattro,71500.0,365.0,86.5,2595 kg
20088,Audi,5.6,SQ8 SUV e-tron,98815.0,455.0,106.0,2725 kg
20089,Audi,5.6,Q4 Sportback e-tron 50 quattro,58510.0,400.0,76.6,2215 kg
20090,Audi,5.6,SQ6 Sportback e-tron (MY25),95450.0,495.0,94.9,2425 kg
20091,Audi,5.6,e-tron Sportback 55 quattro,79900.0,380.0,86.5,2555 kg
20092,Audi,5.6,Q8 Sportback e-tron 50 quattro,73215.0,445.0,89.0,2585 kg
20093,Audi,5.6,e-tron S,87000.0,320.0,86.5,2695 kg
20094,Audi,5.6,Q4 Sportback e-tron 35,46190.0,295.0,52.0,1970 kg
20095,Audi,5.6,SQ8 Sportback e-tron,101315.0,480.0,106.0,2725 kg
20096,Audi,5.6,e-tron S Sportback,88700.0,335.0,86.5,2695 kg
20097,Audi,5.6,e-tron Sportback 50 quattro,63835.0,295.0,64.7,2445 kg
20098,Renault,8.6,5 E-Tech 52kWh 150hp,23945.0,335.0,52.0,1504 kg
20099,Renault,8.6,Megane E-Tech EV60 220hp,37995.0,380.0,60.0,1711 kg
20100,Renault,8.6,Scenic E-Tech EV87 220hp (TU2025),35495.0,480.0,87.0,1917 kg
20101,Renault,8.6,Zoe ZE50 R110,29095.0,315.0,52.0,1577 kg
20102,Renault,8.6,Twingo E-Tech 27.5 kWh,18000.0,185.0,27.5,1275 kg
20103,Renault,8.6,4 E-Tech 52kWh 150hp,23445.0,315.0,52.0,1537 kg
20104,Renault,8.6,Scenic E-Tech EV87 220hp,40995.0,480.0,87.0,1917 kg
